ROI,Frame,Row,Column,Wavelength,Intensity
1,1,0,569,545.52459665056449,2953.39990234375
1,1,0,570,545.54537054498655,2952.699951171875
1,1,0,571,545.56614203185291,2952.699951171875
1,1,0,572,545.58691111091582,2968.800048828125
1,1,0,573,545.607677781928,2962.699951171875
1,1,0,574,545.62844204464193,2956.300048828125
1,1,0,575,545.64920389881036,2978.199951171875
1,1,0,576,545.669963344186,2960.60009765625
1,1,0,577,545.69072038052241,2944.60009765625
1,1,0,578,545.7114750075724,2931.39990234375
1,1,0,579,545.73222722508945,2966.10009765625
1,1,0,580,545.75297703282683,2929.89990234375
1,1,0,581,545.77372443053855,2933.800048828125
1,1,0,582,545.79446941797835,2946.60009765625
1,1,0,583,545.8152119949,2963.199951171875
1,1,0,584,545.83595216105755,2957.89990234375
1,1,0,585,545.85668991620548,2945.60009765625
1,1,0,586,545.87742526009811,2971.60009765625
1,1,0,587,545.89815819248986,2973.89990234375
1,1,0,588,545.91888871313574,2953.39990234375
1,1,0,589,545.9396168217902,2966
1,1,0,590,545.96034251820856,2969.5
1,1,0,591,545.98106580214562,2955.10009765625
1,1,0,592,546.001786673357,2958.800048828125
1,1,0,593,546.022505131598,2969
1,1,0,594,546.04322117662423,2960.800048828125
1,1,0,595,546.06393480819122,2987.800048828125
1,1,0,596,546.08464602605534,2964.39990234375
1,1,0,597,546.105354829972,2976
1,1,0,598,546.12606121969793,2981.89990234375
1,1,0,599,546.14676519498926,2983.39990234375
1,1,0,600,546.16746675560239,2971
