ROI,Frame,Row,Column,Wavelength,Intensity
1,1,0,169,537.02477515835642,3082.800048828125
1,1,0,170,537.04649062107319,3111.39990234375
1,1,0,171,537.06820378713769,3105.699951171875
1,1,0,172,537.08991465624342,3094.300048828125
1,1,0,173,537.11162322808423,3112.199951171875
1,1,0,174,537.13332950235417,3087
1,1,0,175,537.15503347874733,3116.89990234375
1,1,0,176,537.17673515695788,3092.89990234375
1,1,0,177,537.19843453668034,3098.199951171875
1,1,0,178,537.22013161760913,3117
1,1,0,179,537.24182639943888,3099
1,1,0,180,537.26351888186457,3108.60009765625
1,1,0,181,537.285209064581,3072.300048828125
1,1,0,182,537.30689694728335,3115.199951171875
1,1,0,183,537.328582529667,3088.199951171875
1,1,0,184,537.35026581142722,3116.60009765625
1,1,0,185,537.37194679225956,3107.60009765625
1,1,0,186,537.39362547185965,3094.89990234375
1,1,0,187,537.41530184992337,3111.800048828125
1,1,0,188,537.43697592614683,3085.60009765625
1,1,0,189,537.45864770022592,3077.10009765625
1,1,0,190,537.480317171857,3089.60009765625
1,1,0,191,537.5019843407365,3115.199951171875
1,1,0,192,537.52364920656089,3084.699951171875
1,1,0,193,537.545311769027,3120.5
1,1,0,194,537.56697202783141,3101.39990234375
1,1,0,195,537.58862998267159,3108.300048828125
1,1,0,196,537.61028563324408,3091.5
1,1,0,197,537.63193897924646,3093.39990234375
1,1,0,198,537.6535900203761,3091.10009765625
1,1,0,199,537.6752387563306,3089.5
1,1,0,200,537.69688518680755,3104.5
1,1,0,201,537.718529311505,3089.10009765625
1,1,0,202,537.74017113012076,3117.199951171875
1,1,0,203,537.76181064235288,3095.300048828125
1,1,0,204,537.78344784789977,3091.89990234375
1,1,0,205,537.8050827464599,3120.5
1,1,0,206,537.8267153377318,3122.300048828125
1,1,0,207,537.84834562141418,3113.5
1,1,0,208,537.86997359720579,3100
1,1,0,209,537.89159926480579,3124.300048828125
1,1,0,210,537.913222623913,3136.60009765625
1,1,0,211,537.9348436742273,3139.300048828125
1,1,0,212,537.95646241544762,3106.699951171875
1,1,0,213,537.97807884727365,3137.699951171875
1,1,0,214,537.99969296940515,3142.89990234375
1,1,0,215,538.02130478154209,3138.60009765625
1,1,0,216,538.04291428338422,3152.39990234375
1,1,0,217,538.064521474632,3179.5
1,1,0,218,538.08612635498548,3144.10009765625
1,1,0,219,538.10772892414525,3161.60009765625
1,1,0,220,538.12932918181184,3156.39990234375
1,1,0,221,538.15092712768592,3171.60009765625
1,1,0,222,538.17252276146849,3173.300048828125
1,1,0,223,538.19411608286043,3164.699951171875
1,1,0,224,538.2157070915631,3186.199951171875
1,1,0,225,538.23729578727762,3201.800048828125
1,1,0,226,538.25888216970554,3182.5
1,1,0,227,538.28046623854846,3183
1,1,0,228,538.302047993508,3192.300048828125
1,1,0,229,538.32362743428632,3219.5
1,1,0,230,538.3452045605851,3204.39990234375
1,1,0,231,538.36677937210686,3213.800048828125
1,1,0,232,538.38835186855363,3223.5
1,1,0,233,538.409922049628,3219
1,1,0,234,538.43148991503278,3224.89990234375
1,1,0,235,538.45305546447025,3239.800048828125
1,1,0,236,538.47461869764379,3246.89990234375
1,1,0,237,538.49617961425622,3245.300048828125
1,1,0,238,538.51773821401071,3255.5
1,1,0,239,538.53929449661075,3261.10009765625
1,1,0,240,538.56084846175952,3262.800048828125
1,1,0,241,538.58240010916109,3284.5
1,1,0,242,538.60394943851884,3288.699951171875
1,1,0,243,538.62549644953674,3302.5
1,1,0,244,538.647041141919,3291.89990234375
1,1,0,245,538.66858351536973,3320.800048828125
1,1,0,246,538.69012356959342,3315.39990234375
1,1,0,247,538.71166130429435,3320.699951171875
1,1,0,248,538.73319671917716,3312.800048828125
1,1,0,249,538.75472981394694,3350.89990234375
1,1,0,250,538.77626058830822,3331.39990234375
1,1,0,251,538.79778904196633,3351.800048828125
1,1,0,252,538.81931517462647,3356
1,1,0,253,538.84083898599386,3360.199951171875
1,1,0,254,538.86236047577415,3377.300048828125
1,1,0,255,538.88387964367291,3391.800048828125
1,1,0,256,538.90539648939591,3400.699951171875
1,1,0,257,538.92691101264927,3409.89990234375
1,1,0,258,538.94842321313888,3435.89990234375
1,1,0,259,538.9699330905712,3440.89990234375
1,1,0,260,538.99144064465236,3466.89990234375
1,1,0,261,539.012945875089,3466.60009765625
1,1,0,262,539.0344487815878,3461.5
1,1,0,263,539.05594936385546,3518.800048828125
1,1,0,264,539.077447621599,3513.800048828125
1,1,0,265,539.0989435545257,3520
1,1,0,266,539.12043716234257,3544.60009765625
1,1,0,267,539.14192844475724,3530.300048828125
1,1,0,268,539.163417401477,3560.60009765625
1,1,0,269,539.1849040322096,3552.5
1,1,0,270,539.206388336663,3594.800048828125
1,1,0,271,539.22787031454516,3580.699951171875
1,1,0,272,539.24934996556408,3610.89990234375
1,1,0,273,539.270827289428,3590.60009765625
1,1,0,274,539.29230228584549,3589.10009765625
1,1,0,275,539.313774954525,3590.699951171875
1,1,0,276,539.33524529517535,3582.800048828125
1,1,0,277,539.35671330750517,3535.699951171875
1,1,0,278,539.37817899122376,3511.800048828125
1,1,0,279,539.39964234604,3500.10009765625
1,1,0,280,539.42110337166309,3468.199951171875
1,1,0,281,539.4425620678029,3465.800048828125
1,1,0,282,539.46401843416857,3465.699951171875
1,1,0,283,539.48547247047,3412.199951171875
1,1,0,284,539.5069241764171,3392
1,1,0,285,539.52837355171982,3365.699951171875
1,1,0,286,539.54982059608824,3344.39990234375
1,1,0,287,539.57126530923279,3330.5
1,1,0,288,539.5927076908639,3309.10009765625
1,1,0,289,539.61414774069215,3278.300048828125
1,1,0,290,539.63558545842818,3254.5
1,1,0,291,539.65702084378313,3256.5
1,1,0,292,539.67845389646777,3237
1,1,0,293,539.69988461619323,3222.699951171875
1,1,0,294,539.7213130026712,3193.10009765625
1,1,0,295,539.74273905561279,3187.699951171875
1,1,0,296,539.76416277472981,3195.39990234375
1,1,0,297,539.78558415973384,3189.5
1,1,0,298,539.80700321033692,3164.800048828125
1,1,0,299,539.82841992625117,3153.60009765625
1,1,0,300,539.84983430718876,3157.300048828125
1,1,0,301,539.8712463528617,3139
1,1,0,302,539.892656062983,3151.89990234375
1,1,0,303,539.914063437265,3135.60009765625
1,1,0,304,539.93546847542041,3147
1,1,0,305,539.95687117716227,3130.60009765625
1,1,0,306,539.97827154220374,3118.60009765625
1,1,0,307,539.99966957025788,3118.10009765625
1,1,0,308,540.02106526103807,3112.60009765625
1,1,0,309,540.042458614258,3111.5
1,1,0,310,540.063849629631,3120.699951171875
1,1,0,311,540.085238306871,3102.60009765625
1,1,0,312,540.10662464569225,3103.89990234375
1,1,0,313,540.12800864580845,3106.800048828125
1,1,0,314,540.14939030693392,3126.199951171875
1,1,0,315,540.17076962878332,3119.10009765625
1,1,0,316,540.19214661107094,3098.699951171875
1,1,0,317,540.2135212535112,3096.800048828125
1,1,0,318,540.23489355581955,3102.5
1,1,0,319,540.25626351771029,3102.5
1,1,0,320,540.27763113889921,3096.10009765625
1,1,0,321,540.298996419101,3096.5
1,1,0,322,540.32035935803128,3111.5
1,1,0,323,540.34171995540567,3091.39990234375
1,1,0,324,540.36307821093976,3113.800048828125
1,1,0,325,540.38443412434947,3093.39990234375
1,1,0,326,540.40578769535068,3093.300048828125
1,1,0,327,540.42713892365964,3098.699951171875
1,1,0,328,540.4484878089927,3105.300048828125
1,1,0,329,540.46983435106608,3080.199951171875
1,1,0,330,540.49117854959638,3092.5
1,1,0,331,540.51252040430063,3101.5
1,1,0,332,540.53385991489529,3101.89990234375
1,1,0,333,540.55519708109762,3113.89990234375
1,1,0,334,540.57653190262477,3089.199951171875
1,1,0,335,540.59786437919388,3113.5
1,1,0,336,540.61919451052256,3121.10009765625
1,1,0,337,540.6405222963283,3116.800048828125
1,1,0,338,540.661847736329,3093.39990234375
1,1,0,339,540.68317083024249,3110.199951171875
1,1,0,340,540.7044915777866,3102.699951171875
1,1,0,341,540.72580997868,3119
1,1,0,342,540.74712603264038,3104.39990234375
1,1,0,343,540.76843973938674,3143.10009765625
1,1,0,344,540.78975109863745,3114.300048828125
1,1,0,345,540.81106011011127,3082.800048828125
1,1,0,346,540.83236677352727,3075.199951171875
1,1,0,347,540.85367108860441,3087.60009765625
1,1,0,348,540.874973055062,3073.10009765625
1,1,0,349,540.89627267261915,3070.800048828125
1,1,0,350,540.91756994099558,3067.699951171875
1,1,0,351,540.938864859911,3067.699951171875
1,1,0,352,540.96015742908492,3059.199951171875
1,1,0,353,540.98144764823758,3064.39990234375
1,1,0,354,541.00273551708881,3063.39990234375
1,1,0,355,541.02402103535894,3065.5
1,1,0,356,541.04530420276853,3070.89990234375
1,1,0,357,541.06658501903792,3033.699951171875
1,1,0,358,541.08786348388776,3037.800048828125
1,1,0,359,541.109139597039,3021.10009765625
1,1,0,360,541.13041335821254,3036.39990234375
1,1,0,361,541.15168476712938,3064.699951171875
1,1,0,362,541.17295382351085,3018.300048828125
1,1,0,363,541.19422052707864,3035.89990234375
1,1,0,364,541.21548487755388,3029.199951171875
1,1,0,365,541.23674687465848,3025.800048828125
1,1,0,366,541.25800651811426,3041.800048828125
1,1,0,367,541.27926380764325,3014.699951171875
1,1,0,368,541.30051874296737,3032.5
1,1,0,369,541.32177132380923,3015.699951171875
1,1,0,370,541.3430215498912,2991.5
1,1,0,371,541.36426942093567,3021.5
1,1,0,372,541.38551493666557,3017.39990234375
1,1,0,373,541.40675809680363,3026
1,1,0,374,541.4279989010729,3024
1,1,0,375,541.44923734919655,3021.5
1,1,0,376,541.470473440898,3031
1,1,0,377,541.4917071759005,3050.5
1,1,0,378,541.51293855392782,3025
1,1,0,379,541.53416757470382,3042.60009765625
1,1,0,380,541.5553942379521,3026
1,1,0,381,541.57661854339688,3017.699951171875
1,1,0,382,541.59784049076234,3035.699951171875
1,1,0,383,541.61906007977291,3038.5
1,1,0,384,541.6402773101529,3026.10009765625
1,1,0,385,541.66149218162707,3034.39990234375
1,1,0,386,541.68270469392007,3034.60009765625
1,1,0,387,541.70391484675713,3031.5
1,1,0,388,541.725122639863,3018.699951171875
1,1,0,389,541.746328072963,3035.10009765625
1,1,0,390,541.76753114578264,3030.199951171875
1,1,0,391,541.78873185804719,3019.5
1,1,0,392,541.80993020948256,3034.60009765625
1,1,0,393,541.83112619981455,3041.39990234375
1,1,0,394,541.85231982876883,3040.10009765625
1,1,0,395,541.87351109607187,3038.800048828125
1,1,0,396,541.89470000144956,3048
1,1,0,397,541.91588654462873,3027
1,1,0,398,541.9370707253355,3050.800048828125
1,1,0,399,541.95825254329679,3025.699951171875
1,1,0,400,541.97943199823942,3039.300048828125
1,1,0,401,542.0006090898903,3026.5
1,1,0,402,542.02178381797683,3049.39990234375
1,1,0,403,542.04295618222579,3050.199951171875
1,1,0,404,542.06412618236516,3028.39990234375
1,1,0,405,542.08529381812218,3043.300048828125
1,1,0,406,542.1064590892247,3050.60009765625
1,1,0,407,542.12762199540055,3020.699951171875
1,1,0,408,542.14878253637767,3053
1,1,0,409,542.16994071188435,3040.300048828125
1,1,0,410,542.19109652164889,3065.199951171875
1,1,0,411,542.21224996539979,3061.699951171875
1,1,0,412,542.23340104286547,3028.39990234375
1,1,0,413,542.25454975377477,3048.60009765625
1,1,0,414,542.27569609785667,3046.10009765625
1,1,0,415,542.29684007484025,3064.300048828125
1,1,0,416,542.31798168445459,3071
1,1,0,417,542.33912092642913,3047.5
1,1,0,418,542.36025780049329,3052.699951171875
1,1,0,419,542.3813923063766,3048
1,1,0,420,542.40252444380917,3040
1,1,0,421,542.42365421252055,3044.39990234375
1,1,0,422,542.444781612241,3045.10009765625
1,1,0,423,542.46590664270093,3054.5
1,1,0,424,542.48702930363038,3033.199951171875
1,1,0,425,542.50814959476008,3038.699951171875
1,1,0,426,542.52926751582072,3025.10009765625
1,1,0,427,542.550383066543,3004.60009765625
1,1,0,428,542.571496246658,3025.39990234375
1,1,0,429,542.59260705589656,3016.800048828125
1,1,0,430,542.6137154939903,3035
1,1,0,431,542.6348215606705,3022.39990234375
1,1,0,432,542.65592525566876,3027.300048828125
1,1,0,433,542.67702657871655,3038.10009765625
1,1,0,434,542.698125529546,3036.60009765625
1,1,0,435,542.719222107889,3038.199951171875
1,1,0,436,542.74031631347759,3017.39990234375
1,1,0,437,542.76140814604423,3025.60009765625
1,1,0,438,542.78249760532117,3030.199951171875
1,1,0,439,542.80358469104135,3022.199951171875
1,1,0,440,542.824669402937,3018.199951171875
1,1,0,441,542.84575174074155,3023.199951171875
1,1,0,442,542.86683170418769,3000.60009765625
1,1,0,443,542.88790929300865,3003.89990234375
1,1,0,444,542.90898450693771,3013.5
1,1,0,445,542.93005734570852,2997.300048828125
1,1,0,446,542.95112780905447,2993.10009765625
1,1,0,447,542.97219589670954,2993.699951171875
1,1,0,448,542.99326160840747,2964.699951171875
1,1,0,449,543.01432494388257,3007.89990234375
1,1,0,450,543.03538590286871,2968.89990234375
1,1,0,451,543.05644448510054,2973.699951171875
1,1,0,452,543.07750069031249,2961.300048828125
1,1,0,453,543.0985545182391,2967.800048828125
1,1,0,454,543.11960596861525,2996.60009765625
1,1,0,455,543.14065504117593,2966.60009765625
1,1,0,456,543.16170173565627,2969.89990234375
1,1,0,457,543.18274605179136,2974.199951171875
1,1,0,458,543.20378798931688,2987.39990234375
1,1,0,459,543.224827547968,2971.699951171875
1,1,0,460,543.24586472748058,2997.800048828125
1,1,0,461,543.26689952759057,2978.699951171875
1,1,0,462,543.28793194803382,2980.60009765625
1,1,0,463,543.30896198854657,2986.10009765625
1,1,0,464,543.32998964886485,2995.800048828125
1,1,0,465,543.35101492872536,2988.300048828125
1,1,0,466,543.37203782786469,2979.89990234375
1,1,0,467,543.39305834601942,2980.89990234375
1,1,0,468,543.41407648292636,2970.5
1,1,0,469,543.4350922383228,2974.199951171875
1,1,0,470,543.45610561194565,2982.300048828125
1,1,0,471,543.47711660353218,2957.10009765625
1,1,0,472,543.49812521282024,2949.699951171875
1,1,0,473,543.5191314395471,2934.300048828125
1,1,0,474,543.54013528345058,2940.10009765625
1,1,0,475,543.56113674426877,2934.5
1,1,0,476,543.58213582173948,2928.199951171875
1,1,0,477,543.603132515601,2926.10009765625
1,1,0,478,543.62412682559182,2916.89990234375
1,1,0,479,543.64511875145024,2907
1,1,0,480,543.66610829291494,2900.5
1,1,0,481,543.68709544972478,2912
1,1,0,482,543.70808022161873,2927.10009765625
1,1,0,483,543.729062608336,2916.800048828125
1,1,0,484,543.75004260961543,2911.39990234375
1,1,0,485,543.77102022519682,2904.300048828125
1,1,0,486,543.79199545481947,2899.60009765625
1,1,0,487,543.81296829822315,2901.800048828125
1,1,0,488,543.83393875514776,2891.300048828125
1,1,0,489,543.854906825333,2871.39990234375
1,1,0,490,543.87587250851948,2876.89990234375
1,1,0,491,543.89683580444694,2879.60009765625
1,1,0,492,543.91779671285633,2885.89990234375
1,1,0,493,543.93875523348777,2886.10009765625
1,1,0,494,543.95971136608227,2890.800048828125
1,1,0,495,543.98066511038053,2890.10009765625
1,1,0,496,544.00161646612366,2895
1,1,0,497,544.02256543305293,2861.800048828125
1,1,0,498,544.04351201090947,2884.60009765625
1,1,0,499,544.06445619943474,2877.10009765625
1,1,0,500,544.08539799837047,2881.60009765625
1,1,0,501,544.10633740745834,2877.39990234375
1,1,0,502,544.12727442644029,2881.60009765625
1,1,0,503,544.14820905505849,2891
1,1,0,504,544.169141293055,2866.5
1,1,0,505,544.19007114017211,2848.10009765625
1,1,0,506,544.21099859615242,2872.5
1,1,0,507,544.23192366073863,2872.5
1,1,0,508,544.25284633367346,2868.10009765625
1,1,0,509,544.27376661469987,2860.60009765625
1,1,0,510,544.294684503561,2873.39990234375
1,1,0,511,544.31560000000013,2866.60009765625
1,1,0,512,544.33651310376047,2867.699951171875
1,1,0,513,544.35742381458567,2877.300048828125
1,1,0,514,544.37833213221938,2880.89990234375
1,1,0,515,544.39923805640558,2876.699951171875
1,1,0,516,544.42014158688812,2865.60009765625
1,1,0,517,544.4410427234111,2893.89990234375
1,1,0,518,544.461941465719,2868.699951171875
1,1,0,519,544.482837813556,2862.800048828125
1,1,0,520,544.50373176666676,2863.10009765625
1,1,0,521,544.52462332479615,2884.60009765625
1,1,0,522,544.54551248768894,2862.60009765625
1,1,0,523,544.56639925509012,2863.800048828125
1,1,0,524,544.58728362674492,2865.699951171875
1,1,0,525,544.60816560239857,2867.300048828125
1,1,0,526,544.62904518179664,2855.199951171875
1,1,0,527,544.6499223646847,2876.199951171875
1,1,0,528,544.67079715080865,2842.89990234375
1,1,0,529,544.691669539914,2853.60009765625
1,1,0,530,544.71253953174732,2847.800048828125
1,1,0,531,544.73340712605454,2852.800048828125
1,1,0,532,544.75427232258221,2853.300048828125
1,1,0,533,544.77513512107646,2848.199951171875
1,1,0,534,544.79599552128445,2843.89990234375
1,1,0,535,544.81685352295256,2834.39990234375
1,1,0,536,544.83770912582793,2836.5
1,1,0,537,544.85856232965773,2837.800048828125
1,1,0,538,544.87941313418912,2832
1,1,0,539,544.90026153916961,2848.5
1,1,0,540,544.92110754434646,2835
1,1,0,541,544.94195114946785,2812.699951171875
1,1,0,542,544.96279235428108,2824.60009765625
1,1,0,543,544.98363115853454,2853.60009765625
1,1,0,544,545.0044675619763,2841.199951171875
1,1,0,545,545.02530156435432,2843
1,1,0,546,545.04613316541759,2837.89990234375
1,1,0,547,545.06696236491427,2822.60009765625
1,1,0,548,545.08778916259337,2820.5
1,1,0,549,545.10861355820361,2830.699951171875
1,1,0,550,545.12943555149411,2835.39990234375
1,1,0,551,545.15025514221406,2807.5
1,1,0,552,545.17107233011268,2805.60009765625
1,1,0,553,545.1918871149395,2830.699951171875
1,1,0,554,545.21269949644432,2843.5
1,1,0,555,545.23350947437677,2832.699951171875
1,1,0,556,545.25431704848677,2833.199951171875
1,1,0,557,545.27512221852442,2819.89990234375
1,1,0,558,545.29592498423983,2842.199951171875
1,1,0,559,545.3167253453837,2832.39990234375
1,1,0,560,545.33752330170626,2822.10009765625
1,1,0,561,545.35831885295818,2821.60009765625
1,1,0,562,545.37911199889049,2816.699951171875
1,1,0,563,545.399902739254,2805.60009765625
1,1,0,564,545.4206910738,2812.699951171875
1,1,0,565,545.4414770022795,2805.699951171875
1,1,0,566,545.4622605244441,2803
1,1,0,567,545.48304164004526,2822.60009765625
1,1,0,568,545.50382034883478,2839.300048828125
1,1,0,569,545.52459665056449,2809.699951171875
1,1,0,570,545.54537054498655,2822.800048828125
1,1,0,571,545.56614203185291,2809.199951171875
1,1,0,572,545.58691111091582,2808.10009765625
1,1,0,573,545.607677781928,2827.199951171875
1,1,0,574,545.62844204464193,2817.10009765625
1,1,0,575,545.64920389881036,2808.699951171875
1,1,0,576,545.669963344186,2818.800048828125
1,1,0,577,545.69072038052241,2819.60009765625
1,1,0,578,545.7114750075724,2805.300048828125
1,1,0,579,545.73222722508945,2806.89990234375
1,1,0,580,545.75297703282683,2801.60009765625
1,1,0,581,545.77372443053855,2803.300048828125
1,1,0,582,545.79446941797835,2803.60009765625
1,1,0,583,545.8152119949,2804.300048828125
1,1,0,584,545.83595216105755,2803.10009765625
1,1,0,585,545.85668991620548,2815
1,1,0,586,545.87742526009811,2816.5
1,1,0,587,545.89815819248986,2818.10009765625
1,1,0,588,545.91888871313574,2810.5
1,1,0,589,545.9396168217902,2825.800048828125
1,1,0,590,545.96034251820856,2807.39990234375
1,1,0,591,545.98106580214562,2828.89990234375
1,1,0,592,546.001786673357,2817.199951171875
1,1,0,593,546.022505131598,2827.699951171875
1,1,0,594,546.04322117662423,2824.699951171875
1,1,0,595,546.06393480819122,2832.10009765625
1,1,0,596,546.08464602605534,2831.800048828125
1,1,0,597,546.105354829972,2838.10009765625
1,1,0,598,546.12606121969793,2826.39990234375
1,1,0,599,546.14676519498926,2830.89990234375
1,1,0,600,546.16746675560239,2824.39990234375
1,1,0,601,546.18816590129416,2831.89990234375
1,1,0,602,546.208862631821,2837.800048828125
1,1,0,603,546.22955694694042,2835.39990234375
